1	0	852	1.72607	0.679864
1	1	698	1.5103	-0.704344
1	2	462	-1.78422	-1.62602
1	3	1039	0.254932	1.1554
1	4	666	0.665483	0.221967
1	5	1061	-1.51586	-1.0328
1	6	1524	-0.689765	-0.164435
1	7	1181	0.736302	1.25335
1	8	823	0.732182	-1.66825
1	9	170	-0.156276	0.408575
1	10	786	-1.32174	0.386699
1	11	1488	-0.62511	0.244726
1	12	405	1.53067	0.652776
1	13	1321	-1.80722	-1.38813
1	14	1325	1.44645	-0.36213
1	15	79	0.327405	0.431008
1	16	261	-1.36974	1.6299
1	17	372	-1.01062	-0.335859
1	18	1505	0.0183943	0.429804
1	19	1514	-1.5868	-0.0344897
1	20	700	0.039999	-1.0406
1	21	897	-1.76478	1.29542
1	22	993	-0.885442	-1.30434
1	23	1018	1.47119	-0.132851
1	24	322	0.394748	0.236309
1	25	201	-1.07369	1.57662
1	26	308	-1.13332	-0.149043
1	27	200	-0.219152	-0.840167
1	28	780	-1.03295	-1.43271
1	29	1509	-0.562406	1.81468
2	0	857	1.72607	0.679864
2	1	698	1.5103	-0.704344
2	2	462	-1.78422	-1.62602
2	3	1044	0.254932	1.1554
2	4	671	0.665483	0.221967
2	5	1061	-1.51586	-1.0328
2	6	1529	-0.689765	-0.164435
2	7	1186	0.736302	1.25335
2	8	818	0.732182	-1.66825
2	9	175	-0.156276	0.408575
2	10	786	-1.32174	0.386699
2	11	1493	-0.62511	0.244726
2	12	410	1.53067	0.652776
2	13	1321	-1.80722	-1.38813
2	14	1325	1.44645	-0.36213
2	15	79	0.327405	0.431008
2	16	261	-1.36974	1.6299
2	17	372	-1.01062	-0.335859
2	18	1500	0.0183943	0.429804
2	19	1514	-1.5868	-0.0344897
2	20	705	0.039999	-1.0406
2	21	902	-1.76478	1.29542
2	22	998	-0.885442	-1.30434
2	23	1018	1.47119	-0.132851
2	24	317	0.394748	0.236309
2	25	201	-1.07369	1.57662
2	26	313	-1.13332	-0.149043
2	27	205	-0.219152	-0.840167
2	28	775	-1.03295	-1.43271
2	29	1509	-0.562406	1.81468
3	0	852	1.72607	0.679864
3	1	698	1.5103	-0.704344
3	2	462	-1.78422	-1.62602
3	3	1049	0.254932	1.1554
3	4	676	0.665483	0.221967
3	5	1061	-1.51586	-1.0328
3	6	1534	-0.689765	-0.164435
3	7	1191	0.736302	1.25335
3	8	823	0.732182	-1.66825
3	9	170	-0.156276	0.408575
3	10	791	-1.32174	0.386699
3	11	1498	-0.62511	0.244726
3	12	410	1.53067	0.652776
3	13	1321	-1.80722	-1.38813
3	14	1325	1.44645	-0.36213
3	15	74	0.327405	0.431008
3	16	261	-1.36974	1.6299
3	17	372	-1.01062	-0.335859
3	18	1500	0.0183943	0.429804
3	19	1514	-1.5868	-0.0344897
3	20	710	0.039999	-1.0406
3	21	897	-1.76478	1.29542
3	22	1003	-0.885442	-1.30434
3	23	1018	1.47119	-0.132851
3	24	322	0.394748	0.236309
3	25	201	-1.07369	1.57662
3	26	318	-1.13332	-0.149043
3	27	205	-0.219152	-0.840167
3	28	770	-1.03295	-1.43271
3	29	1514	-0.562406	1.81468
4	0	852	1.72607	0.679864
4	1	698	1.5103	-0.704344
4	2	462	-1.78422	-1.62602
4	3	1044	0.254932	1.1554
4	4	681	0.665483	0.221967
4	5	1061	-1.51586	-1.0328
4	6	3	-0.689765	-0.164435
4	7	1196	0.736302	1.25335
4	8	828	0.732182	-1.66825
4	9	165	-0.156276	0.408575
4	10	786	-1.32174	0.386699
4	11	1503	-0.62511	0.244726
4	12	410	1.53067	0.652776
4	13	1321	-1.80722	-1.38813
4	14	1325	1.44645	-0.36213
4	15	69	0.327405	0.431008
4	16	261	-1.36974	1.6299
4	17	372	-1.01062	-0.335859
4	18	1500	0.0183943	0.429804
4	19	1514	-1.5868	-0.0344897
4	20	705	0.039999	-1.0406
4	21	892	-1.76478	1.29542
4	22	1008	-0.885442	-1.30434
4	23	1018	1.47119	-0.132851
4	24	317	0.394748	0.236309
4	25	201	-1.07369	1.57662
4	26	323	-1.13332	-0.149043
4	27	210	-0.219152	-0.840167
4	28	775	-1.03295	-1.43271
4	29	1519	-0.562406	1.81468
5	0	852	1.72607	0.679864
5	1	698	1.5103	-0.704344
5	2	462	-1.78422	-1.62602
5	3	1044	0.254932	1.1554
5	4	681	0.665483	0.221967
5	5	1061	-1.51586	-1.0328
5	6	1534	-0.689765	-0.164435
5	7	1191	0.736302	1.25335
5	8	828	0.732182	-1.66825
5	9	170	-0.156276	0.408575
5	10	791	-1.32174	0.386699
5	11	1503	-0.62511	0.244726
5	12	410	1.53067	0.652776
5	13	1321	-1.80722	-1.38813
5	14	1325	1.44645	-0.36213
5	15	64	0.327405	0.431008
5	16	261	-1.36974	1.6299
5	17	367	-1.01062	-0.335859
5	18	1505	0.0183943	0.429804
5	19	1514	-1.5868	-0.0344897
5	20	700	0.039999	-1.0406
5	21	892	-1.76478	1.29542
5	22	1008	-0.885442	-1.30434
5	23	1018	1.47119	-0.132851
5	24	322	0.394748	0.236309
5	25	201	-1.07369	1.57662
5	26	323	-1.13332	-0.149043
5	27	205	-0.219152	-0.840167
5	28	780	-1.03295	-1.43271
5	29	1519	-0.562406	1.81468
6	0	852	1.72607	0.679864
6	1	698	1.5103	-0.704344
6	2	462	-1.78422	-1.62602
6	3	1039	0.254932	1.1554
6	4	681	0.665483	0.221967
6	5	1066	-1.51586	-1.0328
6	6	1529	-0.689765	-0.164435
6	7	1191	0.736302	1.25335
6	8	828	0.732182	-1.66825
6	9	175	-0.156276	0.408575
6	10	796	-1.32174	0.386699
6	11	1508	-0.62511	0.244726
6	12	410	1.53067	0.652776
6	13	1321	-1.80722	-1.38813
6	14	1325	1.44645	-0.36213
6	15	59	0.327405	0.431008
6	16	266	-1.36974	1.6299
6	17	372	-1.01062	-0.335859
6	18	1510	0.0183943	0.429804
6	19	1514	-1.5868	-0.0344897
6	20	695	0.039999	-1.0406
6	21	892	-1.76478	1.29542
6	22	1013	-0.885442	-1.30434
6	23	1018	1.47119	-0.132851
6	24	327	0.394748	0.236309
6	25	201	-1.07369	1.57662
6	26	328	-1.13332	-0.149043
6	27	200	-0.219152	-0.840167
6	28	780	-1.03295	-1.43271
6	29	1514	-0.562406	1.81468
7	0	852	1.72607	0.679864
7	1	698	1.5103	-0.704344
7	2	462	-1.78422	-1.62602
7	3	1044	0.254932	1.1554
7	4	681	0.665483	0.221967
7	5	1071	-1.51586	-1.0328
7	6	1524	-0.689765	-0.164435
7	7	1186	0.736302	1.25335
7	8	828	0.732182	-1.66825
7	9	180	-0.156276	0.408575
7	10	796	-1.32174	0.386699
7	11	1513	-0.62511	0.244726
7	12	410	1.53067	0.652776
7	13	1321	-1.80722	-1.38813
7	14	1325	1.44645	-0.36213
7	15	54	0.327405	0.431008
7	16	271	-1.36974	1.6299
7	17	367	-1.01062	-0.335859
7	18	1515	0.0183943	0.429804
7	19	1514	-1.5868	-0.0344897
7	20	690	0.039999	-1.0406
7	21	892	-1.76478	1.29542
7	22	1018	-0.885442	-1.30434
7	23	1018	1.47119	-0.132851
7	24	327	0.394748	0.236309
7	25	201	-1.07369	1.57662
7	26	333	-1.13332	-0.149043
7	27	205	-0.219152	-0.840167
7	28	780	-1.03295	-1.43271
7	29	1509	-0.562406	1.81468
8	0	852	1.72607	0.679864
8	1	703	1.5103	-0.704344
8	2	462	-1.78422	-1.62602
8	3	1049	0.254932	1.1554
8	4	676	0.665483	0.221967
8	5	1066	-1.51586	-1.0328
8	6	1519	-0.689765	-0.164435
8	7	1181	0.736302	1.25335
8	8	828	0.732182	-1.66825
8	9	185	-0.156276	0.408575
8	10	801	-1.32174	0.386699
8	11	1508	-0.62511	0.244726
8	12	410	1.53067	0.652776
8	13	1321	-1.80722	-1.38813
8	14	1325	1.44645	-0.36213
8	15	49	0.327405	0.431008
8	16	271	-1.36974	1.6299
8	17	367	-1.01062	-0.335859
8	18	1520	0.0183943	0.429804
8	19	1514	-1.5868	-0.0344897
8	20	685	0.039999	-1.0406
8	21	892	-1.76478	1.29542
8	22	1018	-0.885442	-1.30434
8	23	1013	1.47119	-0.132851
8	24	327	0.394748	0.236309
8	25	201	-1.07369	1.57662
8	26	333	-1.13332	-0.149043
8	27	210	-0.219152	-0.840167
8	28	785	-1.03295	-1.43271
8	29	1514	-0.562406	1.81468
9	0	852	1.72607	0.679864
9	1	708	1.5103	-0.704344
9	2	462	-1.78422	-1.62602
9	3	1054	0.254932	1.1554
9	4	671	0.665483	0.221967
9	5	1066	-1.51586	-1.0328
9	6	1524	-0.689765	-0.164435
9	7	1186	0.736302	1.25335
9	8	828	0.732182	-1.66825
9	9	190	-0.156276	0.408575
9	10	796	-1.32174	0.386699
9	11	1513	-0.62511	0.244726
9	12	410	1.53067	0.652776
9	13	1321	-1.80722	-1.38813
9	14	1325	1.44645	-0.36213
9	15	44	0.327405	0.431008
9	16	271	-1.36974	1.6299
9	17	362	-1.01062	-0.335859
9	18	1525	0.0183943	0.429804
9	19	1514	-1.5868	-0.0344897
9	20	680	0.039999	-1.0406
9	21	892	-1.76478	1.29542
9	22	1013	-0.885442	-1.30434
9	23	1008	1.47119	-0.132851
9	24	332	0.394748	0.236309
9	25	201	-1.07369	1.57662
9	26	333	-1.13332	-0.149043
9	27	205	-0.219152	-0.840167
9	28	780	-1.03295	-1.43271
9	29	1509	-0.562406	1.81468
10	0	852	1.72607	0.679864
10	1	713	1.5103	-0.704344
10	2	462	-1.78422	-1.62602
10	3	1059	0.254932	1.1554
10	4	671	0.665483	0.221967
10	5	1066	-1.51586	-1.0328
10	6	1529	-0.689765	-0.164435
10	7	1181	0.736302	1.25335
10	8	828	0.732182	-1.66825
10	9	190	-0.156276	0.408575
10	10	791	-1.32174	0.386699
10	11	1508	-0.62511	0.244726
10	12	415	1.53067	0.652776
10	13	1321	-1.80722	-1.38813
10	14	1320	1.44645	-0.36213
10	15	49	0.327405	0.431008
10	16	276	-1.36974	1.6299
10	17	362	-1.01062	-0.335859
10	18	1520	0.0183943	0.429804
10	19	1514	-1.5868	-0.0344897
10	20	675	0.039999	-1.0406
10	21	892	-1.76478	1.29542
10	22	1008	-0.885442	-1.30434
10	23	1008	1.47119	-0.132851
10	24	327	0.394748	0.236309
10	25	206	-1.07369	1.57662
10	26	333	-1.13332	-0.149043
10	27	200	-0.219152	-0.840167
